GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
openelisglobal,org.openelisglobal.test.action,BatchTestStatusChangeBean,24,0,0,0,10,0,7,0,7,0
openelisglobal,org.openelisglobal.analyzerimport.controller.rest,AnalyzerTestNameRestController,346,0,36,0,97,0,35,0,17,0
openelisglobal,org.openelisglobal.analyzerimport.controller.rest,AnalyzerTestNameMenuRestController,330,0,26,0,86,0,26,0,13,0
openelisglobal,org.openelisglobal.dataexchange.connectionTest,ConnectionTest.TestFailHandler,27,0,4,0,7,0,5,0,3,0
openelisglobal,org.openelisglobal.dataexchange.connectionTest,ConnectionTest,22,0,0,0,5,0,2,0,2,0
openelisglobal,org.openelisglobal.sample.bean,SampleConfirmationTest,17,0,0,0,7,0,5,0,5,0
openelisglobal,org.openelisglobal.sample.bean,SampleOrderItem,339,0,0,0,145,0,95,0,95,0
openelisglobal,org.openelisglobal.sample.bean,SampleEditItem,144,0,0,0,60,0,37,0,37,0
openelisglobal,org.openelisglobal.dataexchange.fhir,FhirUtil,153,0,6,0,34,0,10,0,7,0
openelisglobal,org.openelisglobal.dataexchange.fhir,FhirConfig,181,0,18,0,41,0,21,0,12,0
openelisglobal,org.openelisglobal.analyzer.service,BidirectionalAnalyzer.LISAction,47,0,0,0,19,0,11,0,11,0
openelisglobal,org.openelisglobal.analyzer.service,AnalyzerExperimentServiceImpl.WellValueComparator,85,0,10,0,23,0,8,0,3,0
openelisglobal,org.openelisglobal.analyzer.service,AnalyzerExperimentServiceImpl,146,0,6,0,30,0,8,0,5,0
openelisglobal,org.openelisglobal.analyzer.service,BidirectionalAnalyzerServiceImpl,3,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.analyzer.service,AnalyzerServiceImpl,105,0,12,0,24,0,11,0,5,0
openelisglobal,org.openelisglobal.samplehuman.valueholder,SampleHuman,0,31,0,0,0,14,0,9,0,9
openelisglobal,org.openelisglobal.role.service,RoleServiceImpl,39,4,0,0,9,2,8,1,8,1
openelisglobal,org.openelisglobal.testreflex.valueholder,TestReflex,221,31,16,0,81,8,53,2,45,2
openelisglobal,org.openelisglobal.testconfiguration.validator,PanelOrderFormValidator,67,0,4,0,15,0,5,0,3,0
openelisglobal,org.openelisglobal.testconfiguration.validator,SampleTypeOrderFormValidator,66,0,4,0,15,0,5,0,3,0
openelisglobal,org.openelisglobal.testconfiguration.validator,TestActivationFormValidator,105,0,6,0,20,0,6,0,3,0
openelisglobal,org.openelisglobal.testconfiguration.validator,TestModifyEntryFormValidator,426,0,18,0,61,0,12,0,3,0
openelisglobal,org.openelisglobal.testconfiguration.validator,TestOrderabilityFormValidator,82,0,6,0,18,0,6,0,3,0
openelisglobal,org.openelisglobal.testconfiguration.validator,TestSectionOrderFormValidator,66,0,4,0,15,0,5,0,3,0
openelisglobal,org.openelisglobal.testconfiguration.validator,TestAddFormValidator,422,0,18,0,62,0,12,0,3,0
openelisglobal,org.openelisglobal.reports.send.sample.valueholder,SampleXmit,38,0,0,0,17,0,11,0,11,0
openelisglobal,org.openelisglobal.reports.send.sample.valueholder,FacilityXmit,69,0,6,0,26,0,16,0,13,0
openelisglobal,org.openelisglobal.reports.send.sample.valueholder,ProviderXmit,24,0,0,0,11,0,7,0,7,0
openelisglobal,org.openelisglobal.reports.send.sample.valueholder,UHLXmit,73,0,0,0,31,0,21,0,21,0
openelisglobal,org.openelisglobal.reports.send.sample.valueholder,SampleTransmissionSequence,4,6,0,0,2,2,1,2,1,2
openelisglobal,org.openelisglobal.reports.send.sample.valueholder,TestingFacilityXmit,24,0,0,0,10,0,7,0,7,0
openelisglobal,org.openelisglobal.reports.send.sample.valueholder,PatientXmit,76,0,6,0,29,0,18,0,15,0
openelisglobal,org.openelisglobal.result.daoimpl,ResultInventoryDAOImpl,138,4,2,0,40,2,6,1,5,1
openelisglobal,org.openelisglobal.result.daoimpl,ResultSignatureDAOImpl,169,4,6,0,46,2,8,1,5,1
openelisglobal,org.openelisglobal.result.daoimpl,ResultDAOImpl,669,4,20,0,176,2,29,1,19,1
openelisglobal,org.openelisglobal.testconfiguration.service,PanelCreateServiceImpl,74,0,0,0,18,0,3,0,3,0
openelisglobal,org.openelisglobal.testconfiguration.service,TestActivationServiceImpl,84,0,16,0,17,0,10,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.service,TestSectionTestAssignServiceImpl,23,0,4,0,7,0,4,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.service,ResultSelectListServiceImpl,438,0,28,0,102,0,19,0,5,0
openelisglobal,org.openelisglobal.testconfiguration.service,SampleTypeTestAssignServiceImpl,56,0,8,0,16,0,6,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.service,TestSectionCreateServiceImpl,47,0,0,0,11,0,2,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.service,TestAddServiceImpl,218,0,18,0,49,0,11,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.service,TestModifyServiceImpl,509,0,36,0,111,0,24,0,6,0
openelisglobal,org.openelisglobal.testconfiguration.service,SampleTypeCreateServiceImpl,47,0,0,0,11,0,2,0,2,0
openelisglobal,org.openelisglobal.testconfiguration.service,MethodCreateServiceImpl,47,0,0,0,11,0,2,0,2,0
openelisglobal,org.openelisglobal.citystatezip.valueholder,CityView,17,0,0,0,8,0,5,0,5,0
openelisglobal,org.openelisglobal.citystatezip.valueholder,CityStateZip,73,0,0,0,32,0,21,0,21,0
openelisglobal,org.openelisglobal.citystatezip.valueholder,StateView,17,0,0,0,8,0,5,0,5,0
openelisglobal,org.openelisglobal.audittrail.form,AuditTrailViewForm,47,0,0,0,20,0,11,0,11,0
openelisglobal,org.openelisglobal.siteinformation.daoimpl,SiteInformationDomainDAOImpl,33,0,0,0,10,0,2,0,2,0
openelisglobal,org.openelisglobal.siteinformation.daoimpl,SiteInformationDAOImpl,243,0,2,0,68,0,10,0,9,0
openelisglobal,org.openelisglobal.analyzer.valueholder,AnalyzerExperiment,24,0,0,0,10,0,7,0,7,0
openelisglobal,org.openelisglobal.analyzer.valueholder,Analyzer,60,6,0,0,26,2,17,2,17,2
openelisglobal,org.openelisglobal.analyzer.valueholder,WellInfo,23,0,0,0,10,0,5,0,5,0
openelisglobal,org.openelisglobal.projectorganization.service,ProjectOrganizationServiceImpl,7,0,0,0,3,0,2,0,2,0
openelisglobal,org.openelisglobal.dataexchange.aggregatereporting,AggregateReportJob.ResponseHandler,237,0,21,0,71,0,23,0,11,0
openelisglobal,org.openelisglobal.dataexchange.aggregatereporting,TestUsageUpdate,323,0,24,0,78,0,20,0,8,0
openelisglobal,org.openelisglobal.dataexchange.aggregatereporting,IndicatorAggregationReportingServlet,275,0,20,0,77,0,18,0,8,0
openelisglobal,org.openelisglobal.dataexchange.aggregatereporting,AggregateReportXmit,31,0,0,0,12,0,6,0,6,0
openelisglobal,org.openelisglobal.dataexchange.aggregatereporting,SendingAggregateReportWrapper,48,0,0,0,20,0,13,0,13,0
openelisglobal,org.openelisglobal.dataexchange.aggregatereporting,AggregateReportJob,163,0,10,0,43,0,8,0,3,0
openelisglobal,org.openelisglobal.dataexchange.aggregatereporting,TestUsageUpdate.new ContainerFactory() {...},14,0,0,0,3,0,3,0,3,0
openelisglobal,org.openelisglobal.patient.form,PatientEditByProjectForm,20,0,0,0,9,0,5,0,5,0
openelisglobal,org.openelisglobal.patient.form,PatientEntryByProjectForm,232,0,0,0,95,0,51,0,51,0
openelisglobal,org.openelisglobal.testanalyte.valueholder,TestAnalyte,59,21,0,0,23,6,15,2,15,2
openelisglobal,org.openelisglobal.testanalyte.valueholder,TestAnalyteComparator,18,0,0,0,4,0,3,0,3,0
openelisglobal,org.openelisglobal.testanalyte.valueholder,TestAnalyteTestResult,94,0,0,0,41,0,27,0,27,0
openelisglobal,org.openelisglobal.testanalyte.valueholder,TestAnalyteComparator.new Comparator() {...},19,0,0,0,5,0,2,0,2,0
openelisglobal,org.openelisglobal.qaevent.action.retroCI,NonConformityItem,52,0,0,0,22,0,15,0,15,0
openelisglobal,org.openelisglobal.notification.form,TestNotificationConfigForm,24,0,0,0,10,0,7,0,7,0
openelisglobal,org.openelisglobal.notification.form,TestNotificationConfigMenuForm,24,0,0,0,10,0,7,0,7,0
openelisglobal,org.openelisglobal.systemmodule.valueholder,SystemModuleParam,25,11,0,0,11,3,7,2,7,2
openelisglobal,org.openelisglobal.systemmodule.valueholder,SystemModuleUrl,25,6,0,0,11,2,7,2,7,2
openelisglobal,org.openelisglobal.systemmodule.valueholder,SystemModule,46,6,0,0,20,3,13,2,13,2
openelisglobal,org.openelisglobal.dataexchange.orderresult,OrderResponseWorker,379,0,30,0,84,0,30,0,12,0
openelisglobal,org.openelisglobal.dataexchange.orderresult,OrderResponseWorker.Event,74,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.siteinformation.valueholder,SiteInformation,106,16,0,0,42,4,28,2,28,2
openelisglobal,org.openelisglobal.siteinformation.valueholder,SiteInformationDomain,18,6,0,0,8,2,5,2,5,2
openelisglobal,org.openelisglobal.requester.daoimpl,RequesterTypeDAOImpl,33,0,0,0,10,0,2,0,2,0
openelisglobal,org.openelisglobal.requester.daoimpl,SampleRequesterDAOImpl,117,0,0,0,30,0,5,0,5,0
openelisglobal,org.openelisglobal.scriptlet.valueholder,Scriptlet,25,6,0,0,11,3,7,2,7,2
openelisglobal,org.openelisglobal.referral.fhir.controller,FhirReferralReceptionController,208,0,22,0,38,0,20,0,9,0
openelisglobal,org.openelisglobal.dictionary.controller,DictionaryMenuController,266,11,22,0,69,2,20,2,9,2
openelisglobal,org.openelisglobal.dictionary.controller,DictionaryController,510,31,64,0,128,2,44,2,12,2
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,HPVColumnBuilder,354,0,20,0,87,0,21,0,8,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,ARVFollowupInitalHIVStrategy,106,0,16,0,25,0,10,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,RTNColumnBuilder,189,0,12,0,41,0,12,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,TestSiteYearReport,76,0,2,0,18,0,10,0,9,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,ARVReportData,705,0,62,0,215,0,133,0,102,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CovidResultsBuilderImpl.CovidReportType,24,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,ARVFollowupColumnBuilder,380,0,0,0,83,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,RejectionReportBean,52,0,0,0,22,0,15,0,15,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,ForCIDashboardColumnBuilder,99,0,0,0,23,0,3,0,3,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,HaitiColumnBuilder,156,0,4,0,44,0,7,0,4,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,TestSegmentedExportBean,433,0,36,0,112,0,44,0,26,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,StatisticsReportData,178,0,0,0,76,0,51,0,51,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,HaitiHIVSummaryData,85,0,0,0,35,0,21,0,21,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,IndeterminateReportData,164,0,0,0,70,0,47,0,47,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,ProgramSampleReportData,477,0,0,0,202,0,128,0,128,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,ErrorMessages,33,0,0,0,13,0,7,0,7,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CSVColumnBuilder.Strategy,204,0,0,0,9,0,1,0,1,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,FollowupRequiredData,73,0,0,0,31,0,21,0,21,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,WHONETCSVRoutineColumnBuilder,92,0,2,0,17,0,7,0,6,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,EIDColumnBuilder,237,0,10,0,61,0,11,0,4,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,ProgramSampleReportData.Result,24,0,0,0,10,0,7,0,7,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CSVRoutineColumnBuilder.new ReturningWork() {...},17,0,0,0,3,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,IPCIRealisationTest,38,0,0,0,16,0,11,0,11,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,HaitiAggregateReportData,47,0,0,0,17,0,12,0,12,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,VLReportData,361,0,18,0,124,0,73,0,64,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,NonConformityReportData,108,0,0,0,46,0,31,0,31,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CSVRoutineColumnBuilder.Strategy,204,0,0,0,10,0,1,0,1,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,RoutineColumnBuilder,55,0,0,0,15,0,3,0,3,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,ConfirmationData,118,0,2,0,47,0,33,0,32,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,ResourceTranslator.DictionaryTranslator,21,0,2,0,7,0,5,0,4,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CSVRoutineColumnBuilder.SQLConstant,37,0,0,0,6,0,3,0,3,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CIColumnBuilder,262,0,6,0,63,0,10,0,7,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,TBColumnBuilder,203,0,8,0,49,0,10,0,6,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CSVColumnBuilder.SQLConstant,169,0,0,0,12,0,3,0,3,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,ActivityReportBean,108,0,0,0,46,0,31,0,31,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,EIDReportData,308,0,14,0,103,0,58,0,51,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CSVRoutineColumnBuilder,652,0,36,0,150,0,50,0,32,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,TestSiteYearReport.Months,147,0,0,0,6,0,3,0,3,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CSVColumnBuilder.CSVColumn,382,0,79,0,87,0,61,0,8,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CSVRoutineColumnBuilder.CSVRoutineColumn,369,0,74,0,78,0,55,0,8,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,ARVInitialColumnBuilder,364,0,0,0,82,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,FollowupRequiredData.OrderByOrgName,19,0,2,0,5,0,3,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,EIDTypeOfClinicStrategy,64,0,12,0,18,0,8,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CIRoutineColumnBuilder,176,0,2,0,45,0,7,0,6,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,VLColumnBuilder,246,0,6,0,58,0,7,0,3,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,ClinicalPatientData,765,0,0,0,268,0,133,0,133,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CovidResultsBuilderImpl,373,0,30,0,71,0,26,0,11,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,ResourceTranslator.GenderTranslator,31,0,4,0,10,0,7,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,RTRIColumnBuilder,160,0,4,0,39,0,8,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CIStudyColumnBuilder,232,0,6,0,49,0,10,0,7,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CovidResultsCSVBuilder,1273,0,86,0,229,0,55,0,12,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,WHONETCSVRoutineColumnBuilder.WHONetRow,119,0,0,0,18,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,ResourceTranslator,96,0,10,0,25,0,10,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,SectionPerformanceData,17,0,0,0,7,0,5,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CSVColumnBuilder,685,0,48,0,161,0,55,0,31,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,StudyEIDColumnBuilder,274,0,8,0,63,0,11,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,TrendsColumnBuilder,99,0,0,0,22,0,3,0,3,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,StudyVLColumnBuilder,280,0,4,0,62,0,7,0,4,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,ValidationBacklogData,17,0,0,0,7,0,5,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,ARVColumnBuilder,117,0,4,0,27,0,5,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CSVSampleRejectionColumnBuilder,66,0,0,0,17,0,3,0,3,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CSVColumnBuilder.new ReturningWork() {...},17,0,0,0,3,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation.reportBeans,CovidResultsJSONBuilder,134,0,6,0,27,0,7,0,4,0
openelisglobal,org.openelisglobal.sample.valueholder,Sample,197,237,28,4,52,86,38,51,22,51
openelisglobal,org.openelisglobal.sample.valueholder,OrderPriority,0,54,0,0,0,2,0,1,0,1
openelisglobal,org.openelisglobal.sample.valueholder,SampleAdditionalField.SampleAdditionalFieldId,64,0,10,0,14,0,12,0,7,0
openelisglobal,org.openelisglobal.sample.valueholder,SampleAdditionalField,49,0,4,0,17,0,11,0,9,0
openelisglobal,org.openelisglobal.sample.valueholder,SampleAdditionalField.AdditionalFieldName,0,24,0,0,0,2,0,1,0,1
openelisglobal,org.openelisglobal.samplepdf.daoimpl,SamplePdfDAOImpl,90,0,8,0,25,0,7,0,3,0
openelisglobal,org.openelisglobal.patientrelation.valueholder,PatientRelation,25,6,0,0,11,3,7,2,7,2
openelisglobal,org.openelisglobal.observationhistorytype.service,ObservationHistoryTypeServiceImpl,12,0,0,0,4,0,3,0,3,0
openelisglobal,org.openelisglobal.panel.service,PanelServiceImpl,181,0,14,0,42,0,27,0,20,0
openelisglobal,org.openelisglobal.provider.form,ProviderMenuForm,37,0,0,0,16,0,9,0,9,0
openelisglobal,org.openelisglobal.testresult.valueholder,TestResultComparator,17,0,0,0,4,0,3,0,3,0
openelisglobal,org.openelisglobal.testresult.valueholder,TestResultComparator.new Comparator() {...},17,0,0,0,4,0,2,0,2,0
openelisglobal,org.openelisglobal.testresult.valueholder,TestResult,137,32,0,0,56,9,37,2,37,2
openelisglobal,org.openelisglobal.inventory.service,InventoryLocationServiceImpl,7,0,0,0,3,0,2,0,2,0
openelisglobal,org.openelisglobal.inventory.service,InventoryItemServiceImpl,16,0,0,0,5,0,4,0,4,0
openelisglobal,org.openelisglobal.inventory.service,InventoryReceiptServiceImpl,26,0,0,0,8,0,6,0,6,0
openelisglobal,org.openelisglobal.common.dao,AccessionDAOImpl,143,0,2,0,34,0,7,0,6,0
openelisglobal,org.openelisglobal.common.dao,EnumValueItemImplDAOImpl,4,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.notification.service.sender,EmailNotificationSender,67,0,8,0,16,0,9,0,5,0
openelisglobal,org.openelisglobal.notification.service.sender,SMPPNotificationSender,119,0,0,0,25,0,4,0,4,0
openelisglobal,org.openelisglobal.notification.service.sender,BMPSMSNotificationSender,155,0,10,0,36,0,8,0,3,0
openelisglobal,org.openelisglobal.notification.service.sender,SMSNotificationSender,40,0,6,0,12,0,6,0,3,0
openelisglobal,org.openelisglobal.sample.daoimpl,LuceneSearchResultsDAOImpl,135,617,19,47,26,101,20,24,1,10
openelisglobal,org.openelisglobal.sample.daoimpl,SampleAdditionalFieldDAOImpl,58,4,2,0,13,2,3,1,2,1
openelisglobal,org.openelisglobal.sample.daoimpl,DBSearchResultsDAOImpl,392,678,68,80,67,148,56,27,4,5
openelisglobal,org.openelisglobal.sample.daoimpl,SampleDAOImpl,998,187,41,1,269,49,42,8,21,8
openelisglobal,org.openelisglobal.reports.controller,ReportController,408,0,24,0,81,0,26,0,14,0
openelisglobal,org.openelisglobal.observationhistorytype,ObservationHistoryTypeMap,89,0,8,0,25,0,11,0,7,0
openelisglobal,org.openelisglobal.patientidentitytype.daoimpl,PatientIdentityTypeDAOImpl,47,49,2,0,13,14,2,4,1,4
openelisglobal,org.openelisglobal.common.util.validator,CustomDateValidator.DateRelation,44,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.common.util.validator,CustomDateValidator,187,0,32,0,58,0,23,0,7,0
openelisglobal,org.openelisglobal.common.util.validator,CustomDateValidator.SingletonHelper,5,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.common.util.validator,GenericValidator,38,0,8,0,9,0,9,0,5,0
